tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
912283,336657,True,Sat Oct 21 03:07:10 +0000 2017,"with this new update, anybody else having issues with Premiere Pro?",912282,,True,AdobeCare,"with this new update, anybody else having issues with premiere pro?",67,11
912509,336697,True,Tue Oct 10 15:44:03 +0000 2017,@115783 This is the kind of associates you have representing you.  Unacceptable and unprofessional! https://t.co/ZPWOe39c1d,"912508,912510",,True,AirbnbHelp,@115783 this is the kind of associates you have representing you. unacceptable and unprofessional! https://t.co/zpwoe39c1d,123,15
912805,336765,True,Tue Oct 10 16:42:33 +0000 2017,@AppleSupport Wassup ? Just send me a iPhone 8,,912804.0,True,unknown,@applesupport wassup ? just send me a iphone 8,46,9
912937,336802,True,Tue Oct 10 13:13:38 +0000 2017,@336801 @115888 Maybe they don’t replace the checkmark functionality but… enhance it? I have no idea. :D,912936,912938.0,True,unknown,@336801 @115888 maybe they don’t replace the checkmark functionality but… enhance it? i have no idea. :d,104,17
913103,336849,True,Sat Oct 21 08:11:30 +0000 2017,@VirginTrains Thanks. That doesn’t make it any clearer. You have to specify a date for the return journey.,913104,913102.0,True,VirginTrains,@virgintrains thanks. that doesn’t make it any clearer. you have to specify a date for the return journey.,106,18
913641,336977,True,Fri Oct 20 16:19:31 +0000 2017,@O2 I did indeed :) super!,913640,913642.0,True,O2,@o2 i did indeed :) super!,26,6
913685,336988,True,Thu Oct 19 16:49:35 +0000 2017,@AzureSupport yes. I’m still having the issue,913684,913686.0,True,AzureSupport,@azuresupport yes. i’m still having the issue,45,7
914107,337077,True,Fri Oct 20 16:36:00 +0000 2017,"@O2 hi, I've had no 3G/4g on my iPhone all day, have turned on and off several times etc, any issues in Norwich NR1/NR8?",914106,,True,unknown,"@o2 hi, i've had no 3g/4g on my iphone all day, have turned on and off several times etc, any issues in norwich nr1/nr8?",120,24
914225,336792,True,Sun Oct 22 02:23:37 +0000 2017,@AmazonHelp Will you even try to deliver the product today or will be just justifying your so called process??,"914226,914227",914224.0,True,AmazonHelp,@amazonhelp will you even try to deliver the product today or will be just justifying your so called process??,110,19
914508,337161,True,Mon Oct 16 17:30:39 +0000 2017,@sainsburys  https://t.co/WZc7hzGnxq,914507,914509.0,True,sainsburys,@sainsburys https://t.co/wzc7hzgnxq,36,2
914963,231405,True,Sat Oct 21 10:57:35 +0000 2017,@British_Airways Just want to know why? Poor software development practices? That appears to be the reason. I've booked an exit seat tomorrow... Let's see,914965,914961.0,True,British_Airways,@british_airways just want to know why? poor software development practices? that appears to be the reason. i've booked an exit seat tomorrow... let's see,154,24
915499,337378,True,Fri Oct 13 20:03:54 +0000 2017,Hats off to the SFO team @Delta with all the delays and frustrations they are keeping it positive and getting it done!,915498,,True,Delta,hats off to the sfo team @delta with all the delays and frustrations they are keeping it positive and getting it done!,118,22
915572,337398,True,Sat Oct 21 09:13:16 +0000 2017,@VirginTrains Good job I had baby wipes to clean myself . Bag all sticky now. https://t.co/DvZzP25SiN,,915571.0,True,unknown,@virgintrains good job i had baby wipes to clean myself . bag all sticky now. https://t.co/dvzzp25sin,101,16
915592,337403,True,Sat Oct 21 05:41:30 +0000 2017,".@115937 ‘s rules can become a nightmare. Still blocked from selling and treated as a suspicious scammer, after 10 days trying to sort it out","915591,915593",,True,AskeBay,".@115937 ‘s rules can become a nightmare. still blocked from selling and treated as a suspicious scammer, after 10 days trying to sort it out",141,25
915623,337412,True,Sat Oct 21 08:57:32 +0000 2017,@AirbnbHelp I was supposed to receive £25 credit for my first booking as I was referred by a friend but didn't receive. Can you please help,"915624,915622",,True,AirbnbHelp,@airbnbhelp i was supposed to receive £25 credit for my first booking as i was referred by a friend but didn't receive. can you please help,139,26
916351,337564,True,Tue Oct 10 15:11:26 +0000 2017,"@sizehelpteam Hi, can I DM you about my order exchange #83844576?",916350,,True,sizehelpteam,"@sizehelpteam hi, can i dm you about my order exchange #83844576?",65,11
917014,337704,True,Mon Oct 30 11:15:20 +0000 2017,@AmazonHelp Approximately how much time ?,917015,917013.0,True,AmazonHelp,@amazonhelp approximately how much time ?,41,6
917134,337733,True,Sat Oct 21 06:51:25 +0000 2017,@Delta Shout out for the fantastic flight crew 837 to Honolulu. Full flight and the service was flawless! #ThankYou,917133,,True,Delta,@delta shout out for the fantastic flight crew 837 to honolulu. full flight and the service was flawless! #thankyou,115,19
917300,337774,True,Tue Oct 10 17:31:27 +0000 2017,@SpotifyCares I wanna get this fixed but I don't have time to figure out all of the songs..,917299,917301.0,True,SpotifyCares,@spotifycares i wanna get this fixed but i don't have time to figure out all of the songs..,91,18
917597,337847,True,Sat Oct 21 11:03:05 +0000 2017,"@AmazonHelp No, can I order without my payment details being held by Amazon",917598,917596.0,True,AmazonHelp,"@amazonhelp no, can i order without my payment details being held by amazon",75,13
917715,337867,True,Sat Oct 21 10:30:23 +0000 2017,@VirginTrains I've not been made aware if the service is busy,917716,917714.0,True,VirginTrains,@virgintrains i've not been made aware if the service is busy,61,11
917887,337910,True,Fri Oct 13 20:21:12 +0000 2017,Sadly 10 yrs as a dedicated customer with #Sprint ends today thanks to #BestBuy &amp; #Asurion.. #Verizon here I come! #worstcustomerservice,"917886,917888",,True,sprintcare,sadly 10 yrs as a dedicated customer with #sprint ends today thanks to #bestbuy &amp; #asurion.. #verizon here i come! #worstcustomerservice,140,21
918106,337964,True,Sun Nov 26 10:43:16 +0000 2017,@337963 @ATVIAssist When I put the disk in to load the game it shows the call of duty ww2 and it just stays like that or sometimes it will go to just a black screen so I can't acctualy access the game I've managed to get in once and choose my division but when I tried getting in a game it crashed,918105,918107.0,True,unknown,@337963 @atviassist when i put the disk in to load the game it shows the call of duty ww2 and it just stays like that or sometimes it will go to just a black screen so i can't acctualy access the game i've managed to get in once and choose my division but when i tried getting in a game it crashed,297,62
918170,337979,True,Sat Oct 21 09:55:04 +0000 2017,@115850 I am getting called from this number 4049994200 claiming to be Amazon launching a new seller network offering registration 1/3,918169,,True,AmazonHelp,@115850 i am getting called from this number 4049994200 claiming to be amazon launching a new seller network offering registration 1/3,134,21
918418,338038,True,Sun Nov 26 05:27:56 +0000 2017,"@XboxSupport Hi there 😊
this link did not work because it wants me to register my credit card or debit card in order to use this 3month gold card...and that's NOT RIGHT!!! 😞

if this is the case??? I am selling my #XboxOne and going to #PlaystationPRO!!",,918417.0,True,unknown,@xboxsupport hi there 😊 this link did not work because it wants me to register my credit card or debit card in order to use this 3month gold card...and that's not right!!! 😞 if this is the case??? i am selling my #xboxone and going to #playstationpro!!,253,47
918598,338079,True,Sat Oct 21 10:15:09 +0000 2017,The Christmas countdown has begun! Massive thanks to @sainsburys Bromley by Bow  for this donation for our Christmas party!🥂🎄 https://t.co/v0cpEPAGnQ,"918597,918599",,True,sainsburys,the christmas countdown has begun! massive thanks to @sainsburys bromley by bow for this donation for our christmas party!🥂🎄 https://t.co/v0cpepagnq,149,20
918752,338109,True,Tue Oct 10 18:08:52 +0000 2017,I am digging this new @SouthwestAir plane with the mood music &amp; the blue &amp; red lighting. Party plane to the @28596 @296782 conference!,918751,,True,SouthwestAir,i am digging this new @southwestair plane with the mood music &amp; the blue &amp; red lighting. party plane to the @28596 @296782 conference!,142,24
918995,338160,True,Tue Oct 10 17:39:45 +0000 2017,"Dear @116827,I didn't ask you to make changes to my 401k. Now, my account has a loss. Not happy right now. 😡Very unhappily, ~H",918993,,True,Ask_WellsFargo,"dear @116827, i didn't ask you to make changes to my 401k. now, my account has a loss. not happy right now. 😡 very unhappily, ~h",132,26
919087,312382,True,Fri Oct 13 20:37:01 +0000 2017,@AmazonHelp my package was shipped to wrong address. Requested change via chat last night but the delivery notification still had wrong one,919085,,True,AmazonHelp,@amazonhelp my package was shipped to wrong address. requested change via chat last night but the delivery notification still had wrong one,139,22
919559,338285,True,Mon Oct 09 03:54:50 +0000 2017,I’m bout to go try them crispy tenders at McDonald’s I’m starving,919558,,True,McDonalds,i’m bout to go try them crispy tenders at mcdonald’s i’m starving,65,12
920085,338398,True,Sat Nov 25 13:10:55 +0000 2017,"@O2 have got to be THE worst when it comes to data usage, fuck paying for extra data constantly on top of an expensive monthly bill GIRL BYE 👋🏻😡",920083,,True,O2,"@o2 have got to be the worst when it comes to data usage, fuck paying for extra data constantly on top of an expensive monthly bill girl bye 👋🏻😡",144,29
920640,338535,True,Fri Oct 13 20:50:33 +0000 2017,@AskPlayStation How can my IP be banned Its been changed multiple times i haven't been online for awhile yet it worked the short time i logged on yesterday?,920638,920641.0,True,AskPlayStation,@askplaystation how can my ip be banned its been changed multiple times i haven't been online for awhile yet it worked the short time i logged on yesterday?,156,28
920960,338617,True,Sun Oct 22 10:33:42 +0000 2017,@AmazonHelp @115850 this is the worst experience from Amazon.Item returned without any delivery attempt. (1/2),"920962,920963",920959.0,True,AmazonHelp,@amazonhelp @115850 this is the worst experience from amazon.item returned without any delivery attempt. (1/2),110,15
921145,338669,True,Sat Oct 21 06:00:26 +0000 2017,@SW_Help Yes. I couldn’t see the number for the BTP on the train so couldn’t call them.,,921144.0,True,unknown,@sw_help yes. i couldn’t see the number for the btp on the train so couldn’t call them.,87,17
921435,338744,True,Tue Oct 10 19:54:41 +0000 2017,@AmericanAir alright well it happened on both of my flights so I guess I'm pretty lucky!!!!,,921434.0,True,unknown,@americanair alright well it happened on both of my flights so i guess i'm pretty lucky!!!!,91,16
921514,338759,True,Sat Oct 21 18:15:33 +0000 2017,@AmazonHelp Already done .,921515,921513.0,True,AmazonHelp,@amazonhelp already done .,26,4
922795,339055,True,Fri Oct 13 19:37:37 +0000 2017,Dammit. I ordered @115877 and didn't get half my order 😞,922794,,True,Uber_Support,dammit. i ordered @115877 and didn't get half my order 😞,56,11
923120,339138,True,Sat Oct 21 13:04:37 +0000 2017,Who goes to the wrong airport at 5 in the morning.👍,923119,,True,unknown,who goes to the wrong airport at 5 in the morning.👍,51,11
923614,339188,True,Sat Oct 21 12:54:53 +0000 2017,Seriously @132897 this is the quick scan?,923613,,True,NortonSupport,seriously @132897 this is the quick scan?,41,7
923652,339198,True,Wed Oct 11 19:12:27 +0000 2017,@hulu_support I'm in UK. Can I join Hulu?  I want to watch Harlots,923650,,True,hulu_support,@hulu_support i'm in uk. can i join hulu? i want to watch harlots,66,13
924010,339276,True,Fri Oct 13 21:06:02 +0000 2017,"@118706 @123967 @115817 @UPSHelp @2150 @174208 

please - do your effing job.","924009,924011",,True,UPSHelp,@118706 @123967 @115817 @upshelp @2150 @174208 please - do your effing job.,77,12
92520,136032,True,Thu Nov 30 05:05:05 +0000 2017,It can’t be legal to put your shit on someone else’s property regardless of private or public.,92519,92521.0,True,unknown,it can’t be legal to put your shit on someone else’s property regardless of private or public.,94,17
925580,396331,True,Sun Oct 15 00:38:29 +0000 2017,@AppleSupport If I could get out of the boot loop that the itunes update forced me into I might!,1811528,925552.0,True,AppleSupport,@applesupport if i could get out of the boot loop that the itunes update forced me into i might!,96,19
925788,339683,True,Wed Oct 11 15:51:44 +0000 2017,@SpotifyCares it fixed its self thanks,925790,925787.0,True,SpotifyCares,@spotifycares it fixed its self thanks,38,6
926316,337296,True,Sat Oct 14 10:15:10 +0000 2017,"@AmazonHelp And, I know you have individual drivers/freelancers who are in their own unmarke vehicles, with no company, branding, or uniform. 2/2",926319,926313.0,True,AmazonHelp,"@amazonhelp and, i know you have individual drivers/freelancers who are in their own unmarke vehicles, with no company, branding, or uniform. 2/2",145,22
926328,339798,True,Sat Oct 14 05:32:47 +0000 2017,@AmazonHelp Yes . A few months ago I could get weekend delivery now it’s all the next week. What’s changed?,926329,926325.0,True,AmazonHelp,@amazonhelp yes . a few months ago i could get weekend delivery now it’s all the next week. what’s changed?,107,20
92661,136061,True,Thu Nov 30 13:54:58 +0000 2017,"My 6-year-old 6th gen iPod nano is at riskkkkkkk 😢 Can I trade in? 
@AppleSupport https://t.co/1BzncWEiFb",92660,,True,AppleSupport,my 6-year-old 6th gen ipod nano is at riskkkkkkk 😢 can i trade in? @applesupport https://t.co/1bzncweifb,105,16
926876,339924,True,Sat Oct 21 14:39:42 +0000 2017,@SouthwestAir It all worked out just frustrating all good,926875,926877.0,True,SouthwestAir,@southwestair it all worked out just frustrating all good,57,9
92759,136093,True,Wed Nov 29 05:45:09 +0000 2017,When u drunk setting alarms https://t.co/5JPlOrAAOC,92758,,True,unknown,when u drunk setting alarms https://t.co/5jploraaoc,51,6
928021,340192,True,Fri Oct 13 22:15:56 +0000 2017,@AppleSupport IPhone 7+ 265GB,928023,928020.0,True,AppleSupport,@applesupport iphone 7+ 265gb,29,4
928263,340246,True,Sat Oct 21 13:48:24 +0000 2017,"@HiltonHelp Day starts with bfest... I guess that's how you get in a ""dig""...",928261,928265.0,True,HiltonHelp,"@hiltonhelp day starts with bfest... i guess that's how you get in a ""dig""...",77,14
928654,340345,True,Sun Oct 29 07:26:46 +0000 2017,@British_Airways  no problem but @340346 we're awesome - you could learn a lot from partner airlines - BA our 1st choice usually 😳,928655,928653.0,True,British_Airways,@british_airways no problem but @340346 we're awesome - you could learn a lot from partner airlines - ba our 1st choice usually 😳,130,23
928751,340365,True,Sat Oct 21 15:00:44 +0000 2017,"Oh great, so @GWRHelp trains have cancelled my train. I don't have to use trains much, but whenever I do there is ALWAYS a problem 😔.",928750,,True,GWRHelp,"oh great, so @gwrhelp trains have cancelled my train. i don't have to use trains much, but whenever i do there is always a problem 😔.",133,26
928880,340388,True,Sun Oct 22 19:20:50 +0000 2017,@O2 I moved here 1 year ago and I get no signal what so ever. I then upgraded a few months ago hoping that would change and still nothing :(,928881,928879.0,True,O2,@o2 i moved here 1 year ago and i get no signal what so ever. i then upgraded a few months ago hoping that would change and still nothing :(,140,30
928913,340393,True,Sun Oct 15 02:16:48 +0000 2017,@hulu_support Or when you adjust the volume regardless of where you are in the show. It’s annoying Af.,,928912.0,True,unknown,@hulu_support or when you adjust the volume regardless of where you are in the show. it’s annoying af.,102,18
929050,264170,True,Thu Nov 09 11:21:31 +0000 2017,@MicrosoftHelps Replied! Signed Confused,,929049.0,True,unknown,@microsofthelps replied! signed confused,40,4
929309,340486,True,Fri Oct 20 19:00:26 +0000 2017,Anyone else who just upgraded @115777 @117341 having trouble adjusting text leading?,"929308,929310",,True,AdobeCare,anyone else who just upgraded @115777 @117341 having trouble adjusting text leading?,84,12
929496,240328,True,Fri Oct 13 22:02:51 +0000 2017,@AskAmex added promo of authorized users on my SPG card and spending at least $1K each AU would earn 2500 SPG pts each.  Only got 1of4 bonus,929495,,True,AskAmex,@askamex added promo of authorized users on my spg card and spending at least $1k each au would earn 2500 spg pts each. only got 1of4 bonus,140,27
929692,340576,True,Sat Oct 21 21:51:22 +0000 2017,@SpotifyCares Thanks fam,929694,929691.0,True,SpotifyCares,@spotifycares thanks fam,24,3
929952,340643,True,Sun Nov 05 14:30:01 +0000 2017,"@marksandspencer bought item in 20% off. Was told when exchanging I had to pay the extra 20%, good job customer service know their stuff!",929951,,True,marksandspencer,"@marksandspencer bought item in 20% off. was told when exchanging i had to pay the extra 20%, good job customer service know their stuff!",137,24
930920,322960,True,Mon Oct 16 20:43:46 +0000 2017,@AskPayPal I just DM’d the information,930922,930919.0,True,AskPayPal,@askpaypal i just dm’d the information,38,6
931391,340951,True,Fri Oct 13 21:46:09 +0000 2017,@116076 Help a brotha out. I can’t get your Get2now promo to work and the store said it’s online only,931390,,True,AskPapaJohns,@116076 help a brotha out. i can’t get your get2now promo to work and the store said it’s online only,101,20
931434,340963,True,Sat Oct 21 11:38:44 +0000 2017,@AmazonHelp I had £3 kindle credit when I signed up but now that I want to buy something it has disappeared. Why is that?,931432,,True,AmazonHelp,@amazonhelp i had £3 kindle credit when i signed up but now that i want to buy something it has disappeared. why is that?,121,24
932527,341197,True,Wed Oct 18 17:01:25 +0000 2017,@O2 But getting rid of O2go limits my flexibility and it takes away a calling option. Your answer is devoid of logic.,932526,932528.0,True,unknown,@o2 but getting rid of o2go limits my flexibility and it takes away a calling option. your answer is devoid of logic.,117,22
932530,341197,True,Wed Oct 18 13:56:39 +0000 2017,@O2 Here's a solution... don't get rid of TU Go! This is madness; you have a reliable app that works. If you get rid of it youll lose our custom,932529,932531.0,True,unknown,@o2 here's a solution... don't get rid of tu go! this is madness; you have a reliable app that works. if you get rid of it youll lose our custom,144,30
932691,341236,True,Sat Oct 21 12:16:10 +0000 2017,@AmazonHelp Can you spot the error in these two transactions? https://t.co/oWk03AHrJz,932690,,True,AmazonHelp,@amazonhelp can you spot the error in these two transactions? https://t.co/owk03ahrjz,85,11
933218,341347,True,Wed Oct 11 00:25:28 +0000 2017,"@JetBlue Ao much for smooth, we are still sitting on the runway.",,933217.0,True,unknown,"@jetblue ao much for smooth, we are still sitting on the runway.",64,12
933464,341418,True,Tue Oct 10 23:02:15 +0000 2017,@AskRobinhood When are your plans to expand to canada? Please as soon as possible:),933463,,True,AskRobinhood,@askrobinhood when are your plans to expand to canada? please as soon as possible:),83,14
933561,337557,True,Sat Oct 21 12:22:49 +0000 2017,@GWRHelp the train after that one has now been cancelled. This is truly pathetic.,,933559.0,True,unknown,@gwrhelp the train after that one has now been cancelled. this is truly pathetic.,81,14
933846,341518,True,Fri Oct 13 21:04:49 +0000 2017,@115888 30 minutes of music with no ads what a load of bullshit that is 😡😡,933845,,True,SpotifyCares,@115888 30 minutes of music with no ads what a load of bullshit that is 😡😡,74,16
934664,341714,True,Fri Oct 20 01:46:14 +0000 2017,@AmericanAir Your gate agent “forgot” to check us in for our connecting flight.  We are now stuck in Charlotte over night.  #NoMoreAA,934663,,True,AmericanAir,@americanair your gate agent “forgot” to check us in for our connecting flight. we are now stuck in charlotte over night. #nomoreaa,133,22
934723,341730,True,Sat Oct 21 16:57:00 +0000 2017,@115900 should really call them NotSpots. https://t.co/oXOwkx7B6g,"934722,934724",,True,comcastcares,@115900 should really call them notspots. https://t.co/oxowkx7b6g,65,7
934812,341748,True,Sat Oct 21 02:47:29 +0000 2017,"@115913 Why is it that every time I call T-Mobile nothing ever gets solved. Getting real tired of being told, “Sorry, can’t help you”","934811,934813",,True,TMobileHelp,"@115913 why is it that every time i call t-mobile nothing ever gets solved. getting real tired of being told, “sorry, can’t help you”",133,24
935079,341779,True,Mon Oct 23 01:03:00 +0000 2017,@ATVIAssist @341778 Ive been stuck for 5 days now. I hope you guys plan to compensate us with keys after this is resolved. I've missed out on tons from MP/Zomb,,935077.0,True,unknown,@atviassist @341778 ive been stuck for 5 days now. i hope you guys plan to compensate us with keys after this is resolved. i've missed out on tons from mp/zomb,159,30
935118,341784,True,Sun Oct 22 03:43:27 +0000 2017,@ATVIAssist @341783 3rd night in a row this has happened to the squad,,935117.0,True,unknown,@atviassist @341783 3rd night in a row this has happened to the squad,69,13
93530,136272,True,Fri Dec 01 02:24:55 +0000 2017,@AmazonHelp The order says “shipped with AMZL US”,93531,93529.0,True,AmazonHelp,@amazonhelp the order says “shipped with amzl us”,49,8
93565,136280,True,Thu Nov 30 16:06:22 +0000 2017,"@AmazonHelp Demande d’une première attestation sur l’honneur de non réception, que j’envoie, aujourd’hui je retrouve un nouveau mail qui me demande la même chose ! J’appelle on me dit 48h à nouveau ! Et console en rupture ! Cool j’ai payé !",93567,93563.0,True,AmazonHelp,"@amazonhelp demande d’une première attestation sur l’honneur de non réception, que j’envoie, aujourd’hui je retrouve un nouveau mail qui me demande la même chose ! j’appelle on me dit 48h à nouveau ! et console en rupture ! cool j’ai payé !",240,42
935864,341868,True,Sat Oct 21 17:57:38 +0000 2017,"@AppleSupport First time, and yes I have restated the device.",935866,935863.0,True,AppleSupport,"@applesupport first time, and yes i have restated the device.",61,10
936075,341920,True,Fri Oct 13 23:12:31 +0000 2017,@AmazonHelp Nope from your warehouse. First one was replaced and just got the replacement today and same thing,936077,936074.0,True,AmazonHelp,@amazonhelp nope from your warehouse. first one was replaced and just got the replacement today and same thing,110,18
936300,341968,True,Sat Oct 21 17:37:17 +0000 2017,@sainsburys What's the point of the coupons? https://t.co/u2ZUzxw4kW,936294,,True,unknown,@sainsburys what's the point of the coupons? https://t.co/u2zuzxw4kw,68,8
936427,341999,True,Sat Oct 21 14:30:03 +0000 2017,@116827 your Mall Blvd location in Savannah Ga this morning. #YouCanDoBetter #ProtectOutRivers #WellsFargo #litter #KeepSavannahClean,936426,,True,Ask_WellsFargo,@116827 your mall blvd location in savannah ga this morning. #youcandobetter #protectoutrivers #wellsfargo #litter #keepsavannahclean,133,15
936637,330340,True,Sun Oct 22 12:55:11 +0000 2017,@AsurionCares So they originally asked me to send a DM with my phone number at 11:32 yesterday. Watch the time stamps on responses.... #theydontcare https://t.co/SZvvq8JBzQ,,936627.0,True,unknown,@asurioncares so they originally asked me to send a dm with my phone number at 11:32 yesterday. watch the time stamps on responses.... #theydontcare https://t.co/szvvq8jbzq,172,25
937031,342136,True,Sat Oct 14 01:47:42 +0000 2017,@McDonalds @342135 woah mickey ds you tryna get with my girl ???,937034,937030.0,True,unknown,@mcdonalds @342135 woah mickey ds you tryna get with my girl ???,64,12
937315,342204,True,Mon Oct 23 17:37:24 +0000 2017,@AmazonHelp I now have to call cause lo’ and behold my current fresh item is late 113-0061433-2632255,,937314.0,True,unknown,@amazonhelp i now have to call cause lo’ and behold my current fresh item is late 113-0061433-2632255,101,17
937333,342208,True,Sat Oct 21 18:02:54 +0000 2017,"Last 4thOctober I returned an order. But so far no refund has come to me.This service can not be expected from you.
@AmazonHelp @115850",937331,,True,AmazonHelp,last 4thoctober i returned an order. but so far no refund has come to me.this service can not be expected from you. @amazonhelp @115850,135,24
93734,136317,True,Thu Nov 30 15:26:16 +0000 2017,"@AmazonHelp C'est sur le compte à mon père, mais hier soir quand on a regardé ils mettaient que le colis avait été livré à un client",93733,93735.0,True,AmazonHelp,"@amazonhelp c'est sur le compte à mon père, mais hier soir quand on a regardé ils mettaient que le colis avait été livré à un client",132,26
937354,342212,True,Sun Oct 22 04:03:56 +0000 2017,@AmazonHelp Replied and even called customer care.,937355,937353.0,True,AmazonHelp,@amazonhelp replied and even called customer care.,50,7
937429,342220,True,Sun Oct 29 10:33:33 +0000 2017,@301554 @AppleSupport all the money @AppleSupport has for investigating those issues with enough info we provide. They still need to ask more. This tweet took 5%,,937427.0,True,unknown,@301554 @applesupport all the money @applesupport has for investigating those issues with enough info we provide. they still need to ask more. this tweet took 5%,161,26
937530,342242,True,Sat Oct 21 18:22:06 +0000 2017,My uber last night charged me $17 when it said it was gonna be $4 I'm pissed. I lowkey think it's bc I curved the uber driver @115873 FIX THIS,937528,,True,Uber_Support,my uber last night charged me $17 when it said it was gonna be $4 i'm pissed. i lowkey think it's bc i curved the uber driver @115873 fix this,142,30
938412,123590,True,Sun Oct 22 06:48:56 +0000 2017,@AmericanAir Ok thx. And what about to Atlanta? Are there any later flights for that?,938415,938410.0,True,AmericanAir,@americanair ok thx. and what about to atlanta? are there any later flights for that?,85,15
93862,136354,True,Thu Nov 30 15:49:54 +0000 2017,Used moms postpaid # to subscribe to @115888 premium but I did not receive the PIN CODE yet. Tried it for like 10 times already. WHY???? @SpotifyCares,93861,,True,SpotifyCares,used moms postpaid # to subscribe to @115888 premium but i did not receive the pin code yet. tried it for like 10 times already. why???? @spotifycares,150,27
939139,315733,True,Sat Nov 25 16:41:18 +0000 2017,"@AppleSupport Sure, iPhone X (iOS 11.1.2)",939137,939143.0,True,AppleSupport,"@applesupport sure, iphone x (ios 11.1.2)",41,6
939279,155495,True,Wed Oct 11 01:37:29 +0000 2017,@AskCiti nevermind it hit this morning. lol thank you for the response.,939278,939280.0,True,AskCiti,@askciti nevermind it hit this morning. lol thank you for the response.,71,12
939374,342678,True,Sat Oct 21 18:45:40 +0000 2017,"If you bought a mobile from @116316 and it stopped working while being in warranty. Do not worry, they'll repair it after your death.",939372,,True,AmazonHelp,"if you bought a mobile from @116316 and it stopped working while being in warranty. do not worry, they'll repair it after your death.",133,24
939581,342726,True,Sat Oct 21 15:12:15 +0000 2017,@AppleSupport Never had problems with my 6+ until iOS 11. Now apps freeze and crash randomly. Everything is up to date.,939580,,True,AppleSupport,@applesupport never had problems with my 6+ until ios 11. now apps freeze and crash randomly. everything is up to date.,119,21
939604,342733,True,Fri Oct 13 23:18:59 +0000 2017,@115821 well i got this email today and i don't trust it https://t.co/TwCJanXRwL,939602,,True,AmazonHelp,@115821 well i got this email today and i don't trust it https://t.co/twcjanxrwl,80,13
939625,342740,True,Sat Oct 21 18:53:52 +0000 2017,"@AppleSupport So, the app used to play episodes from all podcasts in descending order of air date automatically, and now I have manually create a playlist",939627,939624.0,True,AppleSupport,"@applesupport so, the app used to play episodes from all podcasts in descending order of air date automatically, and now i have manually create a playlist",154,26
939632,342742,True,Sat Oct 21 14:05:04 +0000 2017,"@AppleSupport I’d never drained my battery during a regular workday, not even below 50%, I’ve drained it twice since the new update.",939631,,True,AppleSupport,"@applesupport i’d never drained my battery during a regular workday, not even below 50%, i’ve drained it twice since the new update.",132,22
940512,189554,True,Sat Oct 21 15:35:26 +0000 2017,@AmazonHelp 2/I'd like to sign up with Britbox but I'm willing to do it through Prime if all of the same content is available.,,940510.0,True,unknown,@amazonhelp 2/i'd like to sign up with britbox but i'm willing to do it through prime if all of the same content is available.,126,24
940577,342976,True,Wed Oct 11 03:43:28 +0000 2017,@AmericanAir You'd think after paying quite a bit of money for first class and being an Advantage Member you'd have a good experience,,940576.0,True,unknown,@americanair you'd think after paying quite a bit of money for first class and being an advantage member you'd have a good experience,133,23
940748,222099,True,Fri Oct 13 22:11:17 +0000 2017,@USCellularCares I was trying to test with another carrier’s SIM; getting told that card is invalid (it works in a Nexus 5X so the SIM should be OK).,"940747,940749",940750.0,True,USCellularCares,@uscellularcares i was trying to test with another carrier’s sim; getting told that card is invalid (it works in a nexus 5x so the sim should be ok).,149,28
941466,343188,True,Sat Oct 14 23:28:43 +0000 2017,@XboxSupport Offer was never available without error. Can say it's a sale but if no one can buy it then it's a false sale. Not very honest.,941467,941464.0,True,XboxSupport,@xboxsupport offer was never available without error. can say it's a sale but if no one can buy it then it's a false sale. not very honest.,139,27
941951,343298,True,Fri Oct 13 23:11:14 +0000 2017,@CenturyLinkHelp to say your phone support team is sub-par would be an understatement,941950,,True,unknown,@centurylinkhelp to say your phone support team is sub-par would be an understatement,85,13
942093,343332,True,Sat Oct 21 15:16:48 +0000 2017,Always a huge line and never enough tellers @116035 Routinely a 20 minute wait.,"942092,942094",,True,BofA_Help,always a huge line and never enough tellers @116035 routinely a 20 minute wait.,79,14
94222,136447,True,Thu Nov 30 15:32:50 +0000 2017,@AmericanAir Please pass along the feedback that your new standard domestic config (737 max and upcoming 738 refurbs) will move my thousands of dollars of flying to @SouthwestAir. You’ve gone too far this time.,"94221,94223",,True,AmericanAir,@americanair please pass along the feedback that your new standard domestic config (737 max and upcoming 738 refurbs) will move my thousands of dollars of flying to @southwestair. you’ve gone too far this time.,210,34
942717,179898,True,Sat Oct 21 16:17:01 +0000 2017,".@115821 @115851 Leaving a package in ""shipping today"" over 24 hours when you don't intend to ship for 3 more days makes Amazon a LIAR!",942712,,True,AmazonHelp,".@115821 @115851 leaving a package in ""shipping today"" over 24 hours when you don't intend to ship for 3 more days makes amazon a liar!",135,25
943124,343590,True,Sat Oct 14 00:03:21 +0000 2017,Friday night family movie night. Sixteen Candles...stopped right in the middle due to @comcastcares outage. Ugh!!!,943123,,True,comcastcares,friday night family movie night. sixteen candles...stopped right in the middle due to @comcastcares outage. ugh!!!,114,16
